"","X","jj","date","tmp","rain","humidity","insolation","market","volume","trade_price","year","month","area","output10a","output","total_indices","indices","X5humidity","X10humidity","y"
"2156",2365,105,2021-04-23,14,0,85.3,8.59,1,9.52,8.82,2021,4,5715,3025,172869,101.98,135.38,45,9,926.6282
"2157",2366,105,2021-04-23,14,0,85.3,8.59,1,6.78,1.57,2021,4,5715,3025,172869,101.98,135.38,45,9,231.9322
"2158",2367,105,2021-04-24,14.1,0,76,14.85,1,7.7,7.46,2021,4,5715,3025,172869,101.98,135.38,49,8,968.5714
"2159",2368,105,2021-04-24,14.1,0,76,14.85,1,0.88,0.65,2021,4,5715,3025,172869,101.98,135.38,49,8,735.7955
"2160",2373,105,2021-04-29,14,3.2,58.5,12.35,1,8,8.48,2021,4,5715,3025,172869,101.98,135.38,72,7,1060
"2161",2374,105,2021-04-29,14,3.2,58.5,12.35,1,12.38,8.18,2021,4,5715,3025,172869,101.98,135.38,72,7,660.7835
"2162",2375,105,2021-04-29,14,3.2,58.5,12.35,1,0.08,0.006,2021,4,5715,3025,172869,101.98,135.38,72,7,75
"2163",2376,105,2021-04-30,11.4,23.3,80.3,12.27,1,9.6,8.84,2021,4,5715,3025,172869,101.98,135.38,91,23,920.8333
"2164",2377,105,2021-04-30,11.4,23.3,80.3,12.27,1,0.34,0.16,2021,4,5715,3025,172869,101.98,135.38,91,23,464.7059
"2165",2380,105,2021-05-03,19,0,31.9,27.91,1,16.82,15.65,2021,5,5715,3025,172869,102.05,116.65,58,20,930.321
"2166",2381,105,2021-05-03,19,0,31.9,27.91,1,5.6,4.6,2021,5,5715,3025,172869,102.05,116.65,58,20,821.4286
"2167",2382,105,2021-05-04,20.1,0,44.8,10.56,1,12.36,12,2021,5,5715,3025,172869,102.05,116.65,94,18,971.0761
"2168",2383,105,2021-05-04,20.1,0,44.8,10.56,1,4.1,3.39,2021,5,5715,3025,172869,102.05,116.65,94,18,827.0732
"2169",2384,105,2021-05-05,17.2,3.5,46,27.48,1,19.02,20.79,2021,5,5715,3025,172869,102.05,116.65,63,23,1093.06
"2170",2385,105,2021-05-05,17.2,3.5,46,27.48,1,3.2,2.76,2021,5,5715,3025,172869,102.05,116.65,63,23,861.875
"2171",2386,105,2021-05-06,20.2,0,28.5,25.6,1,7.94,7.78,2021,5,5715,3025,172869,102.05,116.65,57,21,979.597
"2172",2387,105,2021-05-06,20.2,0,28.5,25.6,1,3.2,2.8,2021,5,5715,3025,172869,102.05,116.65,57,21,875
"2173",2388,105,2021-05-07,18.5,0.9,39.8,20.94,1,11.44,7.09,2021,5,5715,3025,172869,102.05,116.65,72,19,620.0175
"2174",2391,105,2021-05-10,16.7,0,41.9,10.17,1,3.2,3.28,2021,5,5715,3025,172869,102.05,116.65,75,17,1024.375
"2175",2392,105,2021-05-11,15.4,0,56.6,26.39,1,12.48,7.82,2021,5,5715,3025,172869,102.05,116.65,58,17,626.4423
"2176",2393,105,2021-05-11,15.4,0,56.6,26.39,1,1.9,1.47,2021,5,5715,3025,172869,102.05,116.65,58,17,772.3684
"2177",2395,105,2021-05-13,16.8,0,73.3,26.66,1,5.16,1.33,2021,5,5715,3025,172869,102.05,116.65,66,12,257.9457
"2178",2396,105,2021-05-14,18.1,0,77.4,24.77,1,10,9.99,2021,5,5715,3025,172869,102.05,116.65,68,10,998.85
"2179",2400,105,2021-05-18,17.1,0,75.9,23.8,1,13.04,13.91,2021,5,5715,3025,172869,102.05,116.65,84,22,1066.679
"2180",2401,105,2021-05-18,17.1,0,75.9,23.8,1,6,1.2,2021,5,5715,3025,172869,102.05,116.65,84,22,200
"2181",2402,105,2021-05-19,24.2,0,44,29.26,1,11.02,12.68,2021,5,5715,3025,172869,102.05,116.65,68,20,1150.726
"2182",2403,105,2021-05-20,18.9,5.2,69.5,5.34,1,19.68,19.45,2021,5,5715,3025,172869,102.05,116.65,79,17,988.2368
"2183",2404,105,2021-05-21,14.9,15.7,88.6,5.38,1,5.56,5.8,2021,5,5715,3025,172869,102.05,116.65,89,22,1042.806
"2184",2405,105,2021-05-21,14.9,15.7,88.6,5.38,1,2.22,2.13,2021,5,5715,3025,172869,102.05,116.65,89,22,961.2613
"2185",2408,105,2021-05-24,22.2,0,35.4,22.73,1,14.02,19.13,2021,5,5715,3025,172869,102.05,116.65,57,17,1364.836
"2186",2409,105,2021-05-25,16.4,0.3,55,21.32,1,11.2,13.57,2021,5,5715,3025,172869,102.05,116.65,87,24,1211.696
"2187",2410,105,2021-05-26,20.9,0,38.1,24.01,1,34.96,27.52,2021,5,5715,3025,172869,102.05,116.65,70,21,787.0566
"2188",2411,105,2021-05-27,17.4,0.5,67.6,10.67,1,22.06,13.08,2021,5,5715,3025,172869,102.05,116.65,94,22,592.951
"2189",2412,105,2021-05-28,16.3,11.2,71.4,7.44,1,22.98,22.22,2021,5,5715,3025,172869,102.05,116.65,93,26,966.993
"2190",2413,105,2021-05-29,17.5,2.6,67.9,17.69,1,28.62,28.24,2021,5,5715,3025,172869,102.05,116.65,84,23,986.8099
"2191",2416,105,2021-06-01,19.6,0.1,80.6,12.25,1,11,9.41,2021,6,5715,3025,172869,102.05,91.85,90,24,855.0455
"2192",2417,105,2021-06-01,19.6,0.1,80.6,12.25,1,8,1.57,2021,6,5715,3025,172869,102.05,91.85,90,24,196.5625
"2193",2418,105,2021-06-02,20.7,0,78.8,26.04,1,10.14,8.67,2021,6,5715,3025,172869,102.05,91.85,76,22,854.931
"2194",2419,105,2021-06-03,19.3,14.2,85,10.05,1,12.06,11.44,2021,6,5715,3025,172869,102.05,91.85,94,19,948.2587
"2195",2420,105,2021-06-04,21.4,0.6,51.3,28.85,1,0.22,0.27,2021,6,5715,3025,172869,102.05,91.85,72,23,1240.909
"2196",2421,105,2021-06-05,23.7,0,42.6,28.82,1,11.5,14.46,2021,6,5715,3025,172869,102.05,91.85,65,21,1257.652
"2197",2422,105,2021-06-05,23.7,0,42.6,28.82,1,7.62,2.77,2021,6,5715,3025,172869,102.05,91.85,65,21,362.9921
"2198",2424,105,2021-06-07,26.1,0,46.9,16.34,1,13,10.57,2021,6,5715,3025,172869,102.05,91.85,82,17,812.8462
"2199",2425,105,2021-06-07,26.1,0,46.9,16.34,1,3.56,2.8,2021,6,5715,3025,172869,102.05,91.85,82,17,787.6404
"2200",2426,105,2021-06-07,26.1,0,46.9,16.34,1,2.56,1.81,2021,6,5715,3025,172869,102.05,91.85,82,17,708.3984
"2201",2429,105,2021-06-10,20,0,87.6,7.81,1,1.42,0.54,2021,6,5715,3025,172869,102.05,91.85,80,15,383.0986
"2202",2431,105,2021-06-12,24.9,0,63.4,28.85,1,10.4,5.86,2021,6,5715,3025,172869,102.05,91.85,80,22,563.75
"2203",2434,105,2021-06-15,20.9,0.2,88.5,5.86,1,11.5,8.1,2021,6,5715,3025,172869,102.05,91.85,81,14,704.1739
"2204",2435,105,2021-06-16,19.6,14.2,88.6,5.77,1,7.52,7.74,2021,6,5715,3025,172869,102.05,91.85,69,14,1029.255
"2205",2436,105,2021-06-17,19.5,0,81.6,10.24,1,8,10.13,2021,6,5715,3025,172869,102.05,91.85,84,12,1265.625
"2206",2437,105,2021-06-18,24.1,0,66.8,18.86,1,10.42,7.26,2021,6,5715,3025,172869,102.05,91.85,94,12,696.4491
"2207",2438,105,2021-06-18,24.1,0,66.8,18.86,1,5.14,2.95,2021,6,5715,3025,172869,102.05,91.85,94,12,574.7082
"2208",2439,105,2021-06-19,22.8,0,68.3,28.56,1,3,2.17,2021,6,5715,3025,172869,102.05,91.85,74,12,723.3333
"2209",2440,105,2021-06-19,22.8,0,68.3,28.56,1,1,1.05,2021,6,5715,3025,172869,102.05,91.85,74,12,1048
"2210",2442,105,2021-06-21,20.2,0,79.1,14.46,1,1.8,1.28,2021,6,5715,3025,172869,102.05,91.85,81,8,711.1111
"2211",2443,105,2021-06-21,20.2,0,79.1,14.46,1,0.3,0.23,2021,6,5715,3025,172869,102.05,91.85,81,8,760
"2212",2444,105,2021-06-22,18.5,0.2,80.8,5.91,1,0.34,0.14,2021,6,5715,3025,172869,102.05,91.85,93,12,420.5882
"2213",2445,105,2021-06-22,18.5,0.2,80.8,5.91,1,0.12,0.11,2021,6,5715,3025,172869,102.05,91.85,93,12,883.3333
"2214",2447,105,2021-06-24,21.8,0,70.3,27.14,1,1.24,0.64,2021,6,5715,3025,172869,102.05,91.85,77,21,513.7097
"2215",2448,105,2021-06-24,21.8,0,70.3,27.14,1,0.73,0.47,2021,6,5715,3025,172869,102.05,91.85,77,21,647.2603
"2216",2449,105,2021-06-25,23.8,0,70.5,24.82,1,16.78,12.55,2021,6,5715,3025,172869,102.05,91.85,76,18,747.8546
"2217",2450,105,2021-06-25,23.8,0,70.5,24.82,1,1.2,0.59,2021,6,5715,3025,172869,102.05,91.85,76,18,491.6667
"2218",2451,105,2021-06-25,23.8,0,70.5,24.82,1,0.31,0.16,2021,6,5715,3025,172869,102.05,91.85,76,18,507.9872
"2219",2452,105,2021-06-25,23.8,0,70.5,24.82,1,0.2,0.14,2021,6,5715,3025,172869,102.05,91.85,76,18,700
"2220",2453,105,2021-06-26,21.9,2.1,82.4,7.31,1,7.84,6.25,2021,6,5715,3025,172869,102.05,91.85,99,21,797.5765
"2221",2454,105,2021-06-26,21.9,2.1,82.4,7.31,1,2.73,2.46,2021,6,5715,3025,172869,102.05,91.85,99,21,900.952
"2222",2455,105,2021-06-26,21.9,2.1,82.4,7.31,1,2.96,1.53,2021,6,5715,3025,172869,102.05,91.85,99,21,515.5405
"2223",2456,105,2021-06-26,21.9,2.1,82.4,7.31,1,1.22,1.04,2021,6,5715,3025,172869,102.05,91.85,99,21,849.5902
"2224",2458,105,2021-06-28,22.3,0,79.8,12.59,1,10.8,8.83,2021,6,5715,3025,172869,102.05,91.85,86,22,817.1296
"2225",2459,105,2021-06-28,22.3,0,79.8,12.59,1,4.65,3.76,2021,6,5715,3025,172869,102.05,91.85,86,22,808.9247
"2226",2460,105,2021-06-28,22.3,0,79.8,12.59,1,3.36,1.3,2021,6,5715,3025,172869,102.05,91.85,86,22,386.3095
"2227",2461,105,2021-06-28,22.3,0,79.8,12.59,1,1.18,0.82,2021,6,5715,3025,172869,102.05,91.85,86,22,695.7627
"2228",2462,105,2021-06-28,22.3,0,79.8,12.59,1,0.8,0.76,2021,6,5715,3025,172869,102.05,91.85,86,22,943.75
"2229",2463,105,2021-06-29,22.5,0,76,23.27,1,10.88,8.98,2021,6,5715,3025,172869,102.05,91.85,81,22,825.6434
"2230",2464,105,2021-06-29,22.5,0,76,23.27,1,5.71,5.43,2021,6,5715,3025,172869,102.05,91.85,81,22,950.2714
"2231",2465,105,2021-06-29,22.5,0,76,23.27,1,2.87,2.81,2021,6,5715,3025,172869,102.05,91.85,81,22,978.3972
"2232",2466,105,2021-06-29,22.5,0,76,23.27,1,1.92,1.38,2021,6,5715,3025,172869,102.05,91.85,81,22,717.9688
"2233",2467,105,2021-06-29,22.5,0,76,23.27,1,3.4,1.29,2021,6,5715,3025,172869,102.05,91.85,81,22,378.6765
"2234",2468,105,2021-06-29,22.5,0,76,23.27,1,0.16,0.13,2021,6,5715,3025,172869,102.05,91.85,81,22,781.25
"2235",2469,105,2021-06-30,22.2,0.3,85,8.72,1,12.18,9.89,2021,6,5715,3025,172869,102.05,91.85,88,20,811.6585
"2236",2470,105,2021-06-30,22.2,0.3,85,8.72,1,7.87,5.17,2021,6,5715,3025,172869,102.05,91.85,88,20,656.925
"2237",2471,105,2021-06-30,22.2,0.3,85,8.72,1,1.95,1.76,2021,6,5715,3025,172869,102.05,91.85,88,20,901.6897
"2238",2472,105,2021-06-30,22.2,0.3,85,8.72,1,2.36,1.5,2021,6,5715,3025,172869,102.05,91.85,88,20,636.6525
"2239",2473,105,2021-06-30,22.2,0.3,85,8.72,1,1.6,0.7,2021,6,5715,3025,172869,102.05,91.85,88,20,435
"2240",2474,105,2021-06-30,22.2,0.3,85,8.72,1,0.14,0.13,2021,6,5715,3025,172869,102.05,91.85,88,20,896.4286
"2241",2475,105,2021-07-01,24.3,0,76.1,25.67,1,10,8.82,2021,7,5715,3025,172869,102.26,91.85,77,19,881.5
"2242",2476,105,2021-07-01,24.3,0,76.1,25.67,1,8.93,7.81,2021,7,5715,3025,172869,102.26,91.85,77,19,875
"2243",2477,105,2021-07-01,24.3,0,76.1,25.67,1,2.39,2.4,2021,7,5715,3025,172869,102.26,91.85,77,19,1003.975
"2244",2478,105,2021-07-01,24.3,0,76.1,25.67,1,0.46,0.46,2021,7,5715,3025,172869,102.26,91.85,77,19,1006.522
"2245",2479,105,2021-07-01,24.3,0,76.1,25.67,1,0.46,0.42,2021,7,5715,3025,172869,102.26,91.85,77,19,911.9565
"2246",2480,105,2021-07-02,23.2,0,77.9,15.31,1,11.59,9.18,2021,7,5715,3025,172869,102.26,91.85,75,16,791.9147
"2247",2481,105,2021-07-02,23.2,0,77.9,15.31,1,10.88,8.82,2021,7,5715,3025,172869,102.26,91.85,75,16,810.7537
"2248",2482,105,2021-07-02,23.2,0,77.9,15.31,1,2.47,2.32,2021,7,5715,3025,172869,102.26,91.85,75,16,938.0567
"2249",2483,105,2021-07-03,21.6,57.7,86.1,3.65,1,20,15.64,2021,7,5715,3025,172869,102.26,91.85,82,14,781.75
"2250",2484,105,2021-07-03,21.6,57.7,86.1,3.65,1,13.68,12.31,2021,7,5715,3025,172869,102.26,91.85,82,14,900.0731
"2251",2485,105,2021-07-03,21.6,57.7,86.1,3.65,1,6,4.86,2021,7,5715,3025,172869,102.26,91.85,82,14,810.3333
"2252",2486,105,2021-07-03,21.6,57.7,86.1,3.65,1,2.16,1.99,2021,7,5715,3025,172869,102.26,91.85,82,14,923.1481
"2253",2487,105,2021-07-03,21.6,57.7,86.1,3.65,1,0.56,0.45,2021,7,5715,3025,172869,102.26,91.85,82,14,794.6429
"2254",2489,105,2021-07-05,24.9,0,70.8,20.64,1,15.57,12.96,2021,7,5715,3025,172869,102.26,91.85,90,24,832.4125
"2255",2490,105,2021-07-05,24.9,0,70.8,20.64,1,12.62,11.73,2021,7,5715,3025,172869,102.26,91.85,90,24,929.3978
"2256",2491,105,2021-07-05,24.9,0,70.8,20.64,1,6,6.3,2021,7,5715,3025,172869,102.26,91.85,90,24,1050
"2257",2492,105,2021-07-05,24.9,0,70.8,20.64,1,1.42,1.17,2021,7,5715,3025,172869,102.26,91.85,90,24,822.8873
"2258",2493,105,2021-07-05,24.9,0,70.8,20.64,1,1.04,0.79,2021,7,5715,3025,172869,102.26,91.85,90,24,763.4615
"2259",2494,105,2021-07-05,24.9,0,70.8,20.64,1,0.08,0.07,2021,7,5715,3025,172869,102.26,91.85,90,24,850
"2260",2495,105,2021-07-06,25.2,0,70.1,21.74,1,21.21,19.91,2021,7,5715,3025,172869,102.26,91.85,86,22,938.7404
"2261",2496,105,2021-07-06,25.2,0,70.1,21.74,1,11.52,11.22,2021,7,5715,3025,172869,102.26,91.85,86,22,973.6111
"2262",2497,105,2021-07-06,25.2,0,70.1,21.74,1,8,6.21,2021,7,5715,3025,172869,102.26,91.85,86,22,775.9375
"2263",2498,105,2021-07-06,25.2,0,70.1,21.74,1,1.43,1.06,2021,7,5715,3025,172869,102.26,91.85,86,22,741.0901
"2264",2499,105,2021-07-06,25.2,0,70.1,21.74,1,0.46,0.36,2021,7,5715,3025,172869,102.26,91.85,86,22,778.2609
"2265",2500,105,2021-07-06,25.2,0,70.1,21.74,1,0.32,0.34,2021,7,5715,3025,172869,102.26,91.85,86,22,1053.125
"2266",2501,105,2021-07-06,25.2,0,70.1,21.74,1,0.42,0.27,2021,7,5715,3025,172869,102.26,91.85,86,22,654.7619
"2267",2502,105,2021-07-06,25.2,0,70.1,21.74,1,0.04,0.01,2021,7,5715,3025,172869,102.26,91.85,86,22,300
"2268",2503,105,2021-07-07,25.1,0,79.3,19.2,1,20.45,19.94,2021,7,5715,3025,172869,102.26,91.85,87,20,975.1773
"2269",2504,105,2021-07-07,25.1,0,79.3,19.2,1,8.3,7.69,2021,7,5715,3025,172869,102.26,91.85,87,20,926.3855
"2270",2505,105,2021-07-07,25.1,0,79.3,19.2,1,7.4,6.46,2021,7,5715,3025,172869,102.26,91.85,87,20,872.7703
"2271",2506,105,2021-07-07,25.1,0,79.3,19.2,1,0.39,0.35,2021,7,5715,3025,172869,102.26,91.85,87,20,884.6154
"2272",2507,105,2021-07-07,25.1,0,79.3,19.2,1,0.2,0.18,2021,7,5715,3025,172869,102.26,91.85,87,20,900
"2273",2508,105,2021-07-07,25.1,0,79.3,19.2,1,0.06,0.04,2021,7,5715,3025,172869,102.26,91.85,87,20,725
"2274",2509,105,2021-07-08,25.4,0.1,81,21.6,1,17.23,15.02,2021,7,5715,3025,172869,102.26,91.85,86,19,871.7934
"2275",2510,105,2021-07-08,25.4,0.1,81,21.6,1,11.2,10.63,2021,7,5715,3025,172869,102.26,91.85,86,19,948.6607
"2276",2511,105,2021-07-08,25.4,0.1,81,21.6,1,8.14,6.94,2021,7,5715,3025,172869,102.26,91.85,86,19,853.0713
"2277",2512,105,2021-07-08,25.4,0.1,81,21.6,1,0.48,0.42,2021,7,5715,3025,172869,102.26,91.85,86,19,877.0833
"2278",2513,105,2021-07-08,25.4,0.1,81,21.6,1,0.16,0.18,2021,7,5715,3025,172869,102.26,91.85,86,19,1150
"2279",2514,105,2021-07-08,25.4,0.1,81,21.6,1,0.16,0.16,2021,7,5715,3025,172869,102.26,91.85,86,19,1000
"2280",2515,105,2021-07-08,25.4,0.1,81,21.6,1,0.12,0.04,2021,7,5715,3025,172869,102.26,91.85,86,19,325
"2281",2516,105,2021-07-09,25,2.3,79,26.19,1,14.8,14.82,2021,7,5715,3025,172869,102.26,91.85,86,24,1001.656
"2282",2517,105,2021-07-09,25,2.3,79,26.19,1,6.88,6.94,2021,7,5715,3025,172869,102.26,91.85,86,24,1008.14
"2283",2518,105,2021-07-09,25,2.3,79,26.19,1,0.39,0.45,2021,7,5715,3025,172869,102.26,91.85,86,24,1157.692
"2284",2519,105,2021-07-09,25,2.3,79,26.19,1,0.18,0.21,2021,7,5715,3025,172869,102.26,91.85,86,24,1158.333
"2285",2520,105,2021-07-09,25,2.3,79,26.19,1,0.04,0.02,2021,7,5715,3025,172869,102.26,91.85,86,24,612.5
"2286",2521,105,2021-07-10,23.9,20.6,84.1,15.62,1,20.58,19.27,2021,7,5715,3025,172869,102.26,91.85,93,28,936.4763
"2287",2522,105,2021-07-10,23.9,20.6,84.1,15.62,1,11.2,11.24,2021,7,5715,3025,172869,102.26,91.85,93,28,1003.571
"2288",2523,105,2021-07-10,23.9,20.6,84.1,15.62,1,9.2,7.46,2021,7,5715,3025,172869,102.26,91.85,93,28,810.8152
"2289",2524,105,2021-07-10,23.9,20.6,84.1,15.62,1,0.85,0.72,2021,7,5715,3025,172869,102.26,91.85,93,28,842.723
"2290",2525,105,2021-07-10,23.9,20.6,84.1,15.62,1,0.14,0.1,2021,7,5715,3025,172869,102.26,91.85,93,28,759.1241
"2291",2527,105,2021-07-12,29.1,0,66.3,24.55,1,20.01,16.67,2021,7,5715,3025,172869,102.26,91.85,87,24,833.1134
"2292",2528,105,2021-07-12,29.1,0,66.3,24.55,1,15,12.13,2021,7,5715,3025,172869,102.26,91.85,87,24,808.8333
"2293",2529,105,2021-07-12,29.1,0,66.3,24.55,1,4.04,3.36,2021,7,5715,3025,172869,102.26,91.85,87,24,832.4257
"2294",2530,105,2021-07-12,29.1,0,66.3,24.55,1,1.7,1.34,2021,7,5715,3025,172869,102.26,91.85,87,24,790.8824
"2295",2531,105,2021-07-13,27.5,0,79.6,24.33,1,28.69,17.72,2021,7,5715,3025,172869,102.26,91.85,84,22,617.6368
"2296",2532,105,2021-07-13,27.5,0,79.6,24.33,1,8.16,5.94,2021,7,5715,3025,172869,102.26,91.85,84,22,728.4314
"2297",2533,105,2021-07-13,27.5,0,79.6,24.33,1,8,4.22,2021,7,5715,3025,172869,102.26,91.85,84,22,527.75
"2298",2534,105,2021-07-13,27.5,0,79.6,24.33,1,0.68,0.62,2021,7,5715,3025,172869,102.26,91.85,84,22,915.4412
"2299",2535,105,2021-07-14,27,0,83.6,13.19,1,13.26,9.72,2021,7,5715,3025,172869,102.26,91.85,83,20,733.3333
"2300",2536,105,2021-07-14,27,0,83.6,13.19,1,0.83,0.35,2021,7,5715,3025,172869,102.26,91.85,83,20,421.0843
"2301",2537,105,2021-07-15,27.8,0,81.4,15.61,1,11.2,8.2,2021,7,5715,3025,172869,102.26,91.85,86,17,732.1429
"2302",2538,105,2021-07-15,27.8,0,81.4,15.61,1,6.42,4.23,2021,7,5715,3025,172869,102.26,91.85,86,17,658.6449
"2303",2539,105,2021-07-15,27.8,0,81.4,15.61,1,1.02,0.66,2021,7,5715,3025,172869,102.26,91.85,86,17,650
"2304",2540,105,2021-07-15,27.8,0,81.4,15.61,1,0.28,0.17,2021,7,5715,3025,172869,102.26,91.85,86,17,617.8571
"2305",2541,105,2021-07-16,27,0,78.8,22.38,1,10.8,8.87,2021,7,5715,3025,172869,102.26,91.85,80,21,820.9259
"2306",2542,105,2021-07-16,27,0,78.8,22.38,1,3.71,2.45,2021,7,5715,3025,172869,102.26,91.85,80,21,660.5121
"2307",2543,105,2021-07-16,27,0,78.8,22.38,1,0.16,0.1,2021,7,5715,3025,172869,102.26,91.85,80,21,606.25
"2308",2544,105,2021-07-17,25.5,25.9,83,15.04,1,13.18,11.34,2021,7,5715,3025,172869,102.26,91.85,83,18,860.5083
"2309",2545,105,2021-07-17,25.5,25.9,83,15.04,1,3.22,3.65,2021,7,5715,3025,172869,102.26,91.85,83,18,1132.143
"2310",2546,105,2021-07-17,25.5,25.9,83,15.04,1,4.04,2.89,2021,7,5715,3025,172869,102.26,91.85,83,18,714.4802
"2311",2548,105,2021-07-19,27.8,0,72,19.69,1,6.02,5.8,2021,7,5715,3025,172869,102.26,91.85,88,16,963.0399
"2312",2549,105,2021-07-19,27.8,0,72,19.69,1,7,3.32,2021,7,5715,3025,172869,102.26,91.85,88,16,474.8571
"2313",2550,105,2021-07-19,27.8,0,72,19.69,1,2.52,2.89,2021,7,5715,3025,172869,102.26,91.85,88,16,1147.024
"2314",2551,105,2021-07-19,27.8,0,72,19.69,1,1.64,1.84,2021,7,5715,3025,172869,102.26,91.85,88,16,1119.207
"2315",2552,105,2021-07-20,28.2,0,73,22.73,1,4.96,5.22,2021,7,5715,3025,172869,102.26,91.85,85,24,1052.419
"2316",2553,105,2021-07-20,28.2,0,73,22.73,1,1.96,1.92,2021,7,5715,3025,172869,102.26,91.85,85,24,980.3571
"2317",2554,105,2021-07-20,28.2,0,73,22.73,1,0.68,0.88,2021,7,5715,3025,172869,102.26,91.85,85,24,1294.118
"2318",2555,105,2021-07-21,28,0,74.4,25.27,1,10.4,11.46,2021,7,5715,3025,172869,102.26,91.85,83,21,1102.163
"2319",2556,105,2021-07-21,28,0,74.4,25.27,1,4.34,4.27,2021,7,5715,3025,172869,102.26,91.85,83,21,983.2949
"2320",2557,105,2021-07-21,28,0,74.4,25.27,1,3.3,3.44,2021,7,5715,3025,172869,102.26,91.85,83,21,1041.515
"2321",2558,105,2021-07-21,28,0,74.4,25.27,1,1.1,1.38,2021,7,5715,3025,172869,102.26,91.85,83,21,1252.273
"2322",2559,105,2021-07-21,28,0,74.4,25.27,1,0.36,0.27,2021,7,5715,3025,172869,102.26,91.85,83,21,755.5556
"2323",2560,105,2021-07-22,27.3,0,73.4,28.18,1,10.32,10.33,2021,7,5715,3025,172869,102.26,91.85,73,17,1000.775
"2324",2561,105,2021-07-22,27.3,0,73.4,28.18,1,11.2,8.98,2021,7,5715,3025,172869,102.26,91.85,73,17,801.7857
"2325",2562,105,2021-07-22,27.3,0,73.4,28.18,1,6.7,5.19,2021,7,5715,3025,172869,102.26,91.85,73,17,774.7761
"2326",2563,105,2021-07-22,27.3,0,73.4,28.18,1,4.84,4.72,2021,7,5715,3025,172869,102.26,91.85,73,17,974.5868
"2327",2564,105,2021-07-22,27.3,0,73.4,28.18,1,5.05,3.92,2021,7,5715,3025,172869,102.26,91.85,73,17,777.0297
"2328",2565,105,2021-07-22,27.3,0,73.4,28.18,1,0.9,1.16,2021,7,5715,3025,172869,102.26,91.85,73,17,1287.778
"2329",2566,105,2021-07-23,28.1,0,76,27.57,1,10,9.75,2021,7,5715,3025,172869,102.26,91.85,76,14,974.5
"2330",2567,105,2021-07-23,28.1,0,76,27.57,1,9.6,9.62,2021,7,5715,3025,172869,102.26,91.85,76,14,1001.667
"2331",2568,105,2021-07-23,28.1,0,76,27.57,1,8.12,5.63,2021,7,5715,3025,172869,102.26,91.85,76,14,693.4729
"2332",2569,105,2021-07-23,28.1,0,76,27.57,1,3.92,3.74,2021,7,5715,3025,172869,102.26,91.85,76,14,954.3367
"2333",2570,105,2021-07-23,28.1,0,76,27.57,1,0.96,1.04,2021,7,5715,3025,172869,102.26,91.85,76,14,1080.208
"2334",2571,105,2021-07-24,28.1,0,76.9,23.29,1,10.84,13.12,2021,7,5715,3025,172869,102.26,91.85,79,10,1210.148
"2335",2572,105,2021-07-24,28.1,0,76.9,23.29,1,11.2,11.66,2021,7,5715,3025,172869,102.26,91.85,79,10,1040.625
"2336",2573,105,2021-07-24,28.1,0,76.9,23.29,1,5.68,4.24,2021,7,5715,3025,172869,102.26,91.85,79,10,746.1268
"2337",2574,105,2021-07-24,28.1,0,76.9,23.29,1,2.66,2.32,2021,7,5715,3025,172869,102.26,91.85,79,10,873.8722
"2338",2575,105,2021-07-24,28.1,0,76.9,23.29,1,0.2,0.23,2021,7,5715,3025,172869,102.26,91.85,79,10,1150
"2339",2576,105,2021-07-24,28.1,0,76.9,23.29,1,0.26,0.23,2021,7,5715,3025,172869,102.26,91.85,79,10,876.9231
"2340",2578,105,2021-07-26,28.3,0,76.4,25.37,1,5.18,5.55,2021,7,5715,3025,172869,102.26,91.85,78,6,1072.297
"2341",2579,105,2021-07-26,28.3,0,76.4,25.37,1,5.22,3.98,2021,7,5715,3025,172869,102.26,91.85,78,6,762.1648
"2342",2580,105,2021-07-26,28.3,0,76.4,25.37,1,3.38,2.86,2021,7,5715,3025,172869,102.26,91.85,78,6,847.6331
"2343",2581,105,2021-07-26,28.3,0,76.4,25.37,1,3.62,2.79,2021,7,5715,3025,172869,102.26,91.85,78,6,770.7182
"2344",2582,105,2021-07-26,28.3,0,76.4,25.37,1,0.84,1,2021,7,5715,3025,172869,102.26,91.85,78,6,1185.119
"2345",2583,105,2021-07-27,28.4,0,74.6,25.44,1,4.92,4.87,2021,7,5715,3025,172869,102.26,91.85,71,5,989.4309
"2346",2584,105,2021-07-27,28.4,0,74.6,25.44,1,4.81,4.24,2021,7,5715,3025,172869,102.26,91.85,71,5,881.0811
"2347",2585,105,2021-07-27,28.4,0,74.6,25.44,1,2.88,3.6,2021,7,5715,3025,172869,102.26,91.85,71,5,1250
"2348",2586,105,2021-07-27,28.4,0,74.6,25.44,1,3.36,2.77,2021,7,5715,3025,172869,102.26,91.85,71,5,823.5119
"2349",2587,105,2021-07-27,28.4,0,74.6,25.44,1,0.98,1.21,2021,7,5715,3025,172869,102.26,91.85,71,5,1230.612
"2350",2588,105,2021-07-27,28.4,0,74.6,25.44,1,0.4,0.37,2021,7,5715,3025,172869,102.26,91.85,71,5,918.75
"2351",2589,105,2021-07-28,28,0,73.6,25.56,1,8,7.93,2021,7,5715,3025,172869,102.26,91.85,74,4,990.625
"2352",2590,105,2021-07-28,28,0,73.6,25.56,1,3.84,4.63,2021,7,5715,3025,172869,102.26,91.85,74,4,1206.25
"2353",2591,105,2021-07-28,28,0,73.6,25.56,1,4.4,3.56,2021,7,5715,3025,172869,102.26,91.85,74,4,808.9773
